PERIODO;EMPRESA;MARCAS;VIGENCIA;USA_ARMAS;SEGURO;RENAR_VENCE
201702;C CORP SEGURIDAD SA;;10/10/2018;NO;17/05/2017;
201702;C&R SEGURIDAD PRIVADA SRL;;06/07/2018;SI;13/06/2017;01/09/2021
201702;C.B.L. SEGURITY GROUP SRL (EX LANZARA GARRO SRL);;03/04/2018;NO;02/10/2017;
201702;CAMURA SRL;;18/08/2017;NO;04/11/2017;
201702;CAP SECURITY SRL;;27/10/2018;NO;14/05/2017;
201702;CARBESS SRL;;13/01/2018;SI;22/07/2017;01/08/2017
201702;CARLOS HUGO ABRUZZESE;;22/12/2018;NO;13/10/2017;01/09/2015
201702;CAS TECNOLOGIA Y SEGURIDAD SRL;;12/04/2018;NO;19/10/2017;
201702;CATEXIS SRL;;27/03/2018;SI;06/01/2018;01/12/2017
201702;CAZADORES COOPERATIVA DE TRABAJO LTDA;CAZADORES;19/07/2017;SI;30/06/2017;01/09/2019
201702;CELMA SRL;;05/06/2017;SI;29/06/2017;01/06/2018
201702;CENTRO DE INVESTIGADORES PRIVADOS ARGENTINOS SA;;12/01/2018;SI;11/09/2017;01/10/2020
201702;CERBERUS SA;CERBERUS;30/07/2017;SI;06/12/2017;01/10/2019
201702;CERTUS SA;;22/09/2018;NO;24/08/2017;
201702;CHAPELCO SEGURIDAD INTEGRAL SRL;;12/03/2017;NO;13/06/2017;01/10/2010
201702;CI5 SA;;23/07/2017;SI;08/09/2017;01/04/2017
201702;CITY INVESTIGACIONES PRIVADAS SRL;;20/01/2018;NO;27/04/2017;
201702;CJR SRL;;07/02/2019;NO;26/06/2017;
201702;CLEAR NESS SA;;27/03/2018;SI;19/10/2017;01/06/2021
201702;CO COT SRL;;29/01/2019;NO;18/06/2017;
201702;CODECOP SRL;;24/04/2018;NO;25/08/2017;
201702;CODIGO UNO SRL;;01/11/2017;NO;13/11/2017;
201702;COM -PRIVADA SRL;;21/07/2018;NO;26/10/2017;
201702;COMAHUE SEGURIDAD PRIVADA SA;COMAHUE;07/11/2017;SI;21/08/2017;01/12/2019
201702;COMMAND GROUP SRL;;11/01/2018;NO;25/04/2017;01/12/2016
201702;COMPAÑIA DE SEGURIDAD PRIVADA SRL;;05/11/2017;SI;10/05/2017;01/08/2018
201702;COMPTOR SA;DETECT ARGENTINA VIGILANCIA COMPUTARIZADA;20/02/2019;NO;10/12/2017;
201702;CONADPER SRL;;25/08/2017;NO;02/07/2017;
201702;CONSULTORA DE SEGURIDAD INTEGRAL SA;;10/05/2018;SI;20/01/2018;01/11/2017
201702;CONSULTORA VIDECO SA;SECURITAS;04/06/2017;NO;31/12/2017;01/07/2013
201702;CONSULTORA VIDECO SA;VIDECO;04/06/2017;NO;31/12/2017;01/07/2013
201702;CONTROL DE ADM. Y PERM. SA;;23/07/2017;NO;18/04/2017;
201702;CONTROL Y SEGURIDAD SA;;18/11/2017;SI;17/01/2018;01/04/2018
201702;CONTROLLING EYES SA;;23/08/2018;NO;07/09/2017;
201702;CONYSEG SRL;SEGURIDAD DEL PLATA;17/05/2018;NO;05/11/2017;
201702;COOPERATIVA DE PROVISION DE SERVICIOS EN SEGURIDAD PRIVADA SAB 5 LTDA;;27/08/2017;SI;11/05/2017;01/03/2019
201702;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN SEGURIDAD LA BUENOS AIRES LIMITADA;;20/10/2017;NO;28/08/2017;
201702;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN VIGILANCIA Y SEGURIDAD PRIVADA CLC PROTECCION INTEGRAL LTDA;;21/07/2018;NO;19/04/2017;
201702;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN VIGILANCIA Y SEGURIDAD PRIVADA SINERGIA LTDA;;31/01/2019;NO;17/03/2017;
201702;COOPERATIVA DE TRABAJO CRUZ DE MALTA LTDA;;28/03/2018;NO;14/08/2017;
201702;COOPERATIVA DE TRABAJO CSI LTDA;;13/04/2018;NO;11/01/2018;
201702;COOPERATIVA DE TRABAJO DE SEGURIDAD Y VIGILANCIA DOGO ARGENTINO LTDA;;04/04/2018;SI;10/06/2017;01/08/2021
201702;COOPERATIVA DE TRABAJO EL ESCORIAL LTDA;;27/01/2018;SI;07/08/2017;01/06/2019
201702;COOPERATIVA DE TRABAJO EL FERROL LTDA;;14/07/2017;SI;13/05/2017;01/07/2018
201702;COOPERATIVA DE TRABAJO EULEN LIMITADA;;12/05/2018;SI;28/12/2017;01/12/2018
201702;COOPERATIVA DE TRABAJO FAST LIMITADA;;11/05/2018;SI;04/09/2017;01/02/2020
201702;COOPERATIVA DE TRABAJO LA PERMANENTE LIMITADA;;26/12/2018;NO;09/04/2017;
201702;COOPERATIVA DE TRABAJO LINCE SEGURIDAD LTDA;;20/08/2017;SI;08/07/2017;01/09/2020
201702;COOPERATIVA DE TRABAJO MONITOREOPUNTOCOM LIMITADA;;16/01/2019;NO;11/05/2017;
201702;COOPERATIVA DE TRABAJO SEGURIDAD INTEGRAL LTDA;;25/04/2018;NO;01/08/2017;
201702;COOPERATIVA DE TRABAJO SISTEMA LABORAL COOPERATIVO LIMITADA;;02/09/2017;NO;21/06/2017;
201702;COOPERATIVA DE TRABAJO SOLUCIONAR LTDA;;16/11/2017;SI;28/08/2017;01/02/2020
201702;COPS SRL;COPS;20/10/2017;SI;23/08/2017;01/06/2018
201702;CORNEL Y ASOCIADOS SRL;;28/04/2017;SI;08/02/2018;01/08/2019
201702;CORPORACION A.S.E. SRL;;29/01/2019;NO;17/11/2017;
201702;CURUPAYTI SEGURIDAD PRIVADA SRL;;27/03/2018;NO;26/08/2017;
201702;CUSTODE SRL;;23/06/2017;NO;22/05/2017;
201702;CUSTODIA SRL;;20/01/2018;SI;22/08/2017;01/04/2018
201702;CUSTOMERS PROTECTION SRL;GS GRUPO SAN MIGUEL GENTE CONFIABLE;04/06/2017;SI;31/10/2017;01/10/2018
201702;CUSTOS SEGURIDAD SA;;06/02/2019;NO;13/02/2018;
201702;CU-S-V-I-P GROUP SRL;;24/09/2017;NO;04/06/2017;
201702;DARDO ROCHA SEGURIDAD SA;;14/07/2018;NO;03/02/2018;
201702;DARGER SRL;;03/10/2018;NO;29/07/2017;
201702;DE CONFIAR SEGURIDAD SRL;;03/12/2017;NO;31/03/2017;
201702;DEL PLATA SEGURIDAD SRL;;14/03/2018;NO;03/02/2018;
201702;DEL VALLE SEGURIDAD SRL;;04/12/2018;NO;07/04/2017;
201702;DELTA GROUP SRL;;14/07/2018;NO;03/02/2018;01/04/2016
201702;DEROMA SRL;;25/08/2017;NO;23/06/2017;
201702;DIEGO HERNAN ACHARD;;19/02/2019;NO;10/06/2017;
201702;DYP SEGURIDAD SRL;;15/03/2018;NO;10/10/2017;
201702;EAGLE SECURITY SRL;;14/02/2018;SI;15/03/2017;01/07/2019
201702;EL CUSTODIO PRIVATE SECURITY SRL;;27/07/2017;NO;10/12/2017;
201702;EL VISOR SRL;;29/05/2018;SI;07/09/2017;01/09/2018
201702;ELE SEGURIDAD SRL;;28/02/2018;SI;26/09/2017;01/05/2020
201702;ELEFOUR SA;;27/07/2017;NO;04/12/2017;
201702;ELWAYS SECURITY SRL;;29/11/2018;NO;24/06/2017;
201702;EMPRESA DE SEGURIDAD E INVESTIGACIONES PRIVADAS CONDUCTA SRL;;20/05/2017;SI;21/07/2017;01/09/2019
201702;EMPRESA DE SEGURIDAD FALCON SA;;03/04/2018;SI;16/04/2017;01/11/2017
201702;EMPRESA DE SEGURIDAD FM SERVICE SRL;;13/01/2018;NO;23/09/2017;
201702;EMPRESA DE SEGURIDAD INTEGRAL ALESA SA;;15/06/2018;SI;13/10/2017;01/03/2019
201702;EMPRESA DE SEGURIDAD UNICA SRL;;05/11/2017;NO;19/04/2017;01/03/2016
201702;ENTES SRL;;14/02/2018;NO;12/12/2017;
201702;ENTHEUS SA;ENTHEUS;10/07/2018;NO;13/04/2017;
201702;ENTHEUS SEGURIDAD PRIVADA SRL;;20/01/2018;SI;12/08/2017;01/09/2020
201702;ESAGEON SEGURIDAD SA;;15/01/2019;SI;10/02/2018;01/10/2020
201702;EXES SRL;;23/02/2018;NO;13/04/2017;
201702;EXTREMA SEGURIDAD SRL;;23/10/2018;NO;24/06/2017;
201702;EYSE EQUIPOS Y SISTEMAS ELECTRONICOS SACI;;25/07/2018;NO;30/09/2017;
201702;EZER SEGURIDAD PRIVADA SA;;18/02/2018;NO;16/11/2017;
201702;FEBO SERVICIOS EMPRESARIOS SRL;;27/06/2018;NO;15/01/2018;
201702;FEDERAL SERVICE SRL;;21/06/2017;SI;21/06/2017;01/04/2019
201702;FEEDBACK SEGURIDAD SRL;;11/01/2018;NO;24/04/2017;
201702;FERMINO SEGURIDAD SRL;;20/10/2017;NO;18/05/2017;
201702;FIRST SECURITY TRAINING SRL;;20/09/2018;NO;20/12/2017;
201702;FORTALEZA BUENOS AIRES SA;;31/07/2018;NO;17/06/2017;
201702;FPI COMPAÑIA DE SEGURIDAD SA;;26/10/2017;SI;15/02/2018;01/07/2020
201702;FR SEGURIDAD SA;;30/06/2017;NO;20/12/2017;
201702;FREESTANDING SRL;;10/02/2018;NO;13/05/2017;
201702;FUNES & OLIVEIRA SEGURIDAD PERSONALIZADA SRL;;20/02/2019;NO;10/09/2017;
201702;FURZAN SRL;;27/10/2018;NO;08/08/2017;
201702;G Y K SA;PRIORIDAD 1 PRIMERO SU TRANQUILIDAD;24/04/2018;NO;06/05/2017;
201702;G4S SERVICIOS DE SEGURIDAD SA;G4S;17/07/2017;SI;23/04/2017;01/11/2017
201702;G4S SOLUCIONES DE SEGURIDAD SA (EX SEARCH);G4S;05/01/2019;SI;30/09/2017;01/07/2019
201702;GARDIEN DE SECURITE SRL;;25/05/2018;NO;26/10/2017;
201702;GATTI NORBERTO EDUARDO;;09/05/2018;NO;16/01/2018;
201702;GC SEGURIDAD SA;GC SEGURIDAD;13/06/2018;SI;02/03/2018;01/11/2020
201702;GENERAL INDUSTRIES ARGENTINA SA;PROSEGUR;05/09/2018;NO;31/12/2017;
201702;GEOSECURITAS SRL;;27/06/2017;NO;20/12/2017;
201702;GESPRI SRL;;03/03/2017;NO;16/12/2017;
201702;GESTAM DE SEGURIDAD SA;GESTAM;24/07/2018;NO;07/01/2018;
201702;GIBSON PREVENCION SRL;;21/09/2018;NO;24/10/2017;
201702;GIOMON AGENCIA DE INVESTIGACIONES PRIVADAS SRL;;09/07/2017;SI;01/05/2017;01/05/2019
201702;GLOBAL POINT SRL;;12/05/2018;NO;09/01/2018;
201702;GLOBAL PROTECTION SERVICE SA;;21/07/2018;NO;28/06/2017;
201702;GOEL SEGURIDAD SRL;;01/05/2018;NO;25/12/2017;
201702;GOLD PROTECTION SA;;01/09/2018;NO;19/04/2017;
201702;GOYA CORRIENTES SRL;;11/01/2018;SI;04/09/2017;01/04/2020
201702;GPOINTEGRAL SRL;;31/01/2019;SI;14/08/2017;01/10/2018
201702;GPS EVENTOS SRL;;18/03/2017;NO;12/01/2018;
201702;GRANCE SRL;;06/08/2017;SI;05/02/2018;01/03/2021
201702;GRIPH SA;;30/03/2018;NO;08/10/2017;
201702;GROUP OF PRIVATE SECURITY SRL;;28/01/2019;SI;22/01/2018;01/02/2020
201702;GRUPO 910 SA;GRUPO 910;20/10/2018;NO;27/05/2017;
201702;GRUPO A 1 SRL;;11/02/2018;NO;05/12/2017;
